106,Детские швейные машины,e8c05780-1ce1-4642-b648-c2a5e27a9790,https://www.detmir.ru/catalog/index/name/children_sewing_machines/,3,5c5ac365-0728-4a0e-9c38-82ca569b3b04
107,Детские вязальные машины,884610e4-c9a1-4210-b6be-c0f6f31058df,https://www.detmir.ru/catalog/index/name/baby_knitting_machines/,3,5c5ac365-0728-4a0e-9c38-82ca569b3b04
108,Электроника для детей,9582108b-8cf1-44bf-99ae-4ec8610a189c,https://www.detmir.ru/catalog/index/name/electronics_kids/,2,2e2d6f47-5b97-4bae-8672-e8ee21fdc122
109,Музыкальные плееры и планшеты,eb94975b-ff5a-4d30-96a7-eda95e51b13c,https://www.detmir.ru/catalog/index/name/kids_tablet/,3,9582108b-8cf1-44bf-99ae-4ec8610a189c
110,Детский компьютер,08519a32-4fe7-4263-a1fd-9d9f5a4847aa,https://www.detmir.ru/catalog/index/name/detskie_komputery/,3,9582108b-8cf1-44bf-99ae-4ec8610a189c
111,Гаджеты и аксессуары ,f61ce8d4-cb7a-4685-b960-fb3c09d7c95d,https://www.detmir.ru/catalog/index/name/igry_xbox/,3,9582108b-8cf1-44bf-99ae-4ec8610a189c
112,Батарейки и источники питания,0cba9459-b468-4ae0-8a83-35e942baf363,https://www.detmir.ru/catalog/index/name/batteries1/,3,9582108b-8cf1-44bf-99ae-4ec8610a189c
113,Фотоаппараты,f8989865-7ba1-41bc-98c0-09aa9d86d29e,https://www.detmir.ru/catalog/index/name/camera/,3,9582108b-8cf1-44bf-99ae-4ec8610a189c
114,Рации игровые,75c61bad-6dae-49b2-8207-341be3cb79a9,https://www.detmir.ru/catalog/index/name/game_walkie-talkies/,3,9582108b-8cf1-44bf-99ae-4ec8610a189c
115,Головоломки,c11944ec-516c-46d4-b8ab-dc53e623a695,https://www.detmir.ru/catalog/index/name/labyrinth/,3,9582108b-8cf1-44bf-99ae-4ec8610a189c
116,Наушники,dacb503a-9d46-4edd-873e-9613dc434765,https://www.detmir.ru/catalog/index/name/naushniki/,3,9582108b-8cf1-44bf-99ae-4ec8610a189c
117,Чехлы для телефона,4c9dac57-0996-45f2-a0b3-7586fb41316a,https://www.detmir.ru/catalog/index/name/cases-phones/,3,9582108b-8cf1-44bf-99ae-4ec8610a189c
118,Брелоки и флешки,d0af82d0-3f73-40b0-ae1c-4c6d75998605,https://www.detmir.ru/catalog/index/name/trinkets/,3,9582108b-8cf1-44bf-99ae-4ec8610a189c
119,Гигиена и уход,be6295b1-80a7-4198-bcc1-a6d423866131,https://www.detmir.ru/catalog/index/name/hygiene_care/,1,
120,"Подгузники, салфетки и пеленки",9de75d66-133f-40da-9dc1-f332ed58f79c,https://www.detmir.ru/catalog/index/name/diapers_wipes_diaper/,2,be6295b1-80a7-4198-bcc1-a6d423866131
121,Подгузники-трусики,f6f1e668-c583-44a9-9ed7-8c56c9df4bfe,https://www.detmir.ru/catalog/index/name/diapers_pants/,3,9de75d66-133f-40da-9dc1-f332ed58f79c
122,Подгузники,f2fef74f-ddfb-45f3-bbb3-c87708cfd6d5,https://www.detmir.ru/catalog/index/name/podguzniki/,3,9de75d66-133f-40da-9dc1-f332ed58f79c
123,Ночные трусики,24257390-0560-4d18-80f6-bd4e0403d4ff,https://www.detmir.ru/catalog/index/name/night_panties/,3,9de75d66-133f-40da-9dc1-f332ed58f79c
124,Салфетки влажные,21b17ba6-5f70-4678-a5f4-fb7f9ffb5d51,https://www.detmir.ru/catalog/index/name/wet_wipes/,3,9de75d66-133f-40da-9dc1-f332ed58f79c
125,Салфетки бумажные,4ebd8d2e-9dfe-413f-b31d-23211e07b235,https://www.detmir.ru/catalog/index/name/napkin_paper/,3,9de75d66-133f-40da-9dc1-f332ed58f79c
126,Туалетная бумага,edacd98b-8a8d-4c50-a481-d9003a1f6f6a,https://www.detmir.ru/catalog/index/name/toilet_paper_wet_dry/,3,9de75d66-133f-40da-9dc1-f332ed58f79c
127,Накопители для подгузников,a4a67b0f-1707-48fb-b9a2-e7b1d55e85e1,https://www.detmir.ru/catalog/index/name/containers_diapers/,3,9de75d66-133f-40da-9dc1-f332ed58f79c
128,Пеленки одноразовые,7d14d7e8-4902-4f95-b86e-3ecb70cfb83d,https://www.detmir.ru/catalog/index/name/disposable_diapers/,3,9de75d66-133f-40da-9dc1-f332ed58f79c
129,Подгузники для плавания,da7c7115-be48-470e-98b4-6011d42ef889,https://www.detmir.ru/catalog/index/name/diapers_swimming/,3,9de75d66-133f-40da-9dc1-f332ed58f79c
