82,4110723,Конструктор металлический Технок Милитари в кейсе 334 детали,"191119, Россия, Санкт-Петербург, Тюшина, 11 ЛИТ. А",2009,,https://www.detmir.ru/product/index/id/4110723/,f1bd2a1e-5efd-4149-8bd2-2f2ce852a4ac
83,3789018,Конструктор металлический Юнландия Для уроков труда №3 развивающий 292 элемента,"394016, Россия, Воронежская обл., Воронеж, 45 стрелковой дивизии, 261А",1161,812,https://www.detmir.ru/product/index/id/3789018/,f1bd2a1e-5efd-4149-8bd2-2f2ce852a4ac
84,3646411,Конструктор металлический Мульти-Пульти Для уроков труда. Супермастер №2 224 эл Мульти Пульти,"391111, Россия, Рязанская обл., Рыбное, Рыбновский р-н, Березовая, д.13а",1408,884,https://www.detmir.ru/product/index/id/3646411/,f1bd2a1e-5efd-4149-8bd2-2f2ce852a4ac
85,4115927,Конструктор металлический Технок Мегауниверсал в кейсе 381 деталь,"191119, Россия, Санкт-Петербург, Тюшина, 11 ЛИТ. А",3539,,https://www.detmir.ru/product/index/id/4115927/,f1bd2a1e-5efd-4149-8bd2-2f2ce852a4ac
86,3646380,Конструктор металлический Мульти-Пульти Для уроков труда. Транспорт №4 253 эл Мульти Пульти,"391111, Россия, Рязанская обл., Рыбное, Рыбновский р-н, Березовая, д.13а",1516,985,https://www.detmir.ru/product/index/id/3646380/,f1bd2a1e-5efd-4149-8bd2-2f2ce852a4ac
87,3789042,Конструктор металлический Юнландия Для уроков труда №2 развивающий 290 элементов,"394016, Россия, Воронежская обл., Воронеж, 45 стрелковой дивизии, 261А",982,579,https://www.detmir.ru/product/index/id/3789042/,f1bd2a1e-5efd-4149-8bd2-2f2ce852a4ac
88,3646412,Конструктор металлический Мульти-Пульти Школьный набор №3 148 эл Мульти Пульти,"391111, Россия, Рязанская обл., Рыбное, Рыбновский р-н, Березовая, д.13а",906,643,https://www.detmir.ru/product/index/id/3646412/,f1bd2a1e-5efd-4149-8bd2-2f2ce852a4ac
89,3789041,Конструктор металлический Юнландия Для уроков труда №5 развивающий 155 элементов,"394016, Россия, Воронежская обл., Воронеж, 45 стрелковой дивизии, 261А",712,341,https://www.detmir.ru/product/index/id/3789041/,f1bd2a1e-5efd-4149-8bd2-2f2ce852a4ac
90,4110724,Конструктор металлический Технок Стройтехника в кейсе 289 деталей,"191119, Россия, Санкт-Петербург, Тюшина, 11 ЛИТ. А",2009,,https://www.detmir.ru/product/index/id/4110724/,f1bd2a1e-5efd-4149-8bd2-2f2ce852a4ac
91,3702035,Конструктор металлический Юнландия Для уроков труда №4 развивающий 130 элементов,"394016, Россия, Воронежская обл., Воронеж, 45 стрелковой дивизии, 261А",663,404,https://www.detmir.ru/product/index/id/3702035/,f1bd2a1e-5efd-4149-8bd2-2f2ce852a4ac
92,4491112,Конструктор Sima-Land Металлический Мини экскаватор,"620010, Россия, Свердловская обл., ЕКАТЕРИНБУРГ, ЧЕРНЯХОВСКОГО, 86, КОРПУС 8",899,,https://www.detmir.ru/product/index/id/4491112/,f1bd2a1e-5efd-4149-8bd2-2f2ce852a4ac
93,1189331,Конструктор Attivio №10  Грузовик (металл),"",299,,https://www.detmir.ru/product/index/id/1189331/,f1bd2a1e-5efd-4149-8bd2-2f2ce852a4ac
94,1189351,Конструктор Attivio №12 Автомобиль (металл),"",299,,https://www.detmir.ru/product/index/id/1189351/,f1bd2a1e-5efd-4149-8bd2-2f2ce852a4ac
95,124697,Конструктор металлический РСН Новгород №3 для уроков труда,"",729,,https://www.detmir.ru/product/index/id/124697/,f1bd2a1e-5efd-4149-8bd2-2f2ce852a4ac
96,1276841,Конструктор №5 Attivio Джип,"",999,,https://www.detmir.ru/product/index/id/1276841/,f1bd2a1e-5efd-4149-8bd2-2f2ce852a4ac
97,2391661,Конструктор Город игр Железный S3 Кран L,"",549,,https://www.detmir.ru/product/index/id/2391661/,f1bd2a1e-5efd-4149-8bd2-2f2ce852a4ac
